iter	Passed	Remaining
3217	377748	561340
3218	377902	561276
3219	378052	561208
3220	378192	561124
3221	378331	561039
3222	378493	560987
3223	378626	560893
3224	378790	560844
3225	378932	560763
3226	379083	560695
3227	379239	560634
3228	379413	560601
3229	379584	560563
3230	379747	560513
3231	379906	560455
3232	380049	560376
3233	380199	560306
3234	380345	560230
3235	380481	560140
3236	380625	560061
3237	380762	559972
3238	380896	559879
3239	381063	559834
3240	381197	559740
3241	381352	559678
3242	381590	559736
3243	381746	559675
3244	381989	559741
3245	382113	559632
3246	382209	559483
3247	382362	559417
3248	382549	559400
3249	382852	559553
3250	383054	559559
3251	383270	559584
3252	383478	559597
3253	383630	559530
3254	383843	559550
3255	383995	559482
3256	384141	559405
3257	384296	559341
3258	384459	559288
3259	384603	559208
3260	384854	559284
3261	384972	559166
3262	385109	559076
3263	385253	558995
3264	385457	559001
3265	385688	559047
3266	385876	559031
3267	386028	558961
3268	386156	558857
3269	386285	558756
3270	386420	558661
3271	386550	558561
3272	386723	558522
3273	386878	558456
3274	387034	558393
3275	387171	558302
3276	387321	558229
3277	387468	558152
3278	387604	558060
3279	387770	558010
3280	387898	557906
3281	388056	557846
3282	388202	557767
3283	388353	557696
3284	388492	557608
3285	388655	557553
3286	388820	557501
3287	388979	557442
3288	389108	557339
3289	389265	557276
3290	389435	557233
3291	389580	557151
3292	389736	557087
3293	389904	557040
3294	390062	556978
3295	390215	556909
3296	390378	556854
3297	390534	556789
3298	390706	556748
3299	390877	556703
3300	391029	556633
3301	391188	556572
3302	391334	556493
3303	391465	556392
3304	391638	556352
3305	391792	556283
3306	391951	556222
3307	392083	556123
3308	392236	556052
3309	392384	555976
3310	392517	555879
3311	392677	555819
3312	392841	555764
3313	392956	555641
3314	393079	555528
3315	393193	555402
3316	393309	555281
3317	393442	555183
3318	393552	555053
3319	393719	555002
3320	393833	554877
3321	393972	554787
3322	394124	554715
3323	394305	554685
3324	394484	554651
3325	394629	554570
3326	394776	554491
3327	394941	554436
3328	395090	554361
3329	395252	554303
3330	395409	554238
3331	395568	554176
3332	395710	554090
3333	395863	554018
3334	396022	553956
3335	396179	553891
3336	396338	553828
3337	396492	553759
3338	396668	553720
3339	396824	553652
3340	396977	553582
3341	397112	553485
3342	397269	553420
3343	397428	553356
3344	397601	553313
3345	397747	553232
3346	397912	553178
3347	398071	553114
3348	398232	553054
3349	398391	552990
3350	398531	552902
3351	398692	552840
3352	398821	552735
3353	398950	552631
3354	399107	552564
3355	399269	552505
3356	399423	552435
3357	399600	552396
3358	399756	552328
3359	399914	552262
3360	400041	552154
3361	400178	552060
3362	400329	551985
3363	400498	551936
3364	400664	551881
3365	400809	551797
3366	400975	551742
3367	401129	551671
3368	401281	551598
3369	401435	551526
3370	401595	551463
3371	401769	551420
3372	401920	551345
3373	402083	551286
3374	402220	551190
3375	402346	551081
3376	402472	550971
3377	402603	550868
3378	402739	550772
3379	402874	550674
3380	403013	550582
3381	403189	550540
3382	403345	550471
3383	403519	550427
3384	403664	550342
3385	403805	550254
3386	403964	550188
3387	404122	550121
3388	404282	550058
3389	404430	549978
3390	404596	549921
3391	404739	549834
3392	404877	549741
3393	405020	549653
3394	405144	549540
3395	405265	549423
3396	405422	549354
3397	405565	549267
3398	405720	549197
3399	405870	549119
3400	406048	549078
3401	406205	549010
3402	406357	548935
3403	406509	548859
3404	406678	548806
3405	406808	548701
3406	406956	548620
3407	407099	548533
3408	407223	548420
3409	407380	548350
3410	407524	548264
3411	407676	548188
3412	407810	548088
3413	407963	548013
3414	408108	547929
3415	408244	547832
3416	408399	547759
3417	408526	547649
3418	408691	547591
3419	408827	547493
3420	408964	547397
3421	409085	547280
3422	409250	547221
3423	409395	547135
3424	409520	547023
3425	409697	546981
3426	409851	546906
3427	409998	546823
3428	410218	546838
3429	410433	546845
3430	410612	546805
3431	410764	546728
3432	410946	546691
3433	411131	546659
3434	411286	546585
3435	411436	546506
3436	411669	546537
3437	411834	546476
3438	411986	546400
3439	412130	546313
3440	412279	546231
3441	412440	546165
3442	412692	546220
3443	412876	546186
3444	413022	546101
3445	413182	546034
3446	413331	545952
3447	413491	545885
3448	413672	545846
3449	413810	545749
3450	413975	545688
3451	414124	545607
3452	414317	545583
3453	414509	545559
3454	414690	545518
3455	414828	545422
3456	414947	545300
3457	415073	545189
3458	415216	545099
3459	415390	545050
3460	415533	544959
3461	415694	544893
3462	415837	544804
3463	415999	544738
3464	416158	544668
3465	416277	544547
3466	416440	544484
3467	416586	544397
3468	416731	544310
3469	416854	544192
3470	417003	544110
3471	417162	544040
3472	417323	543974
3473	417472	543892
3474	417644	543839
3475	417791	543753
3476	417942	543673
3477	418125	543634
3478	418286	543568
3479	418427	543474
3480	418550	543358
3481	418693	543267
3482	418843	543185
3483	418999	543111
3484	419139	543016
3485	419303	542954
3486	419458	542878
3487	419648	542848
3488	419779	542742
3489	419923	542651
3490	420072	542568
3491	420208	542468
3492	420340	542362
3493	420502	542296
3494	420681	542251
3495	420824	542161
3496	420975	542079
3497	421093	541956
3498	421241	541870
3499	421418	541824
3500	421563	541734
3501	421729	541673
3502	421899	541616
3503	422043	541526
3504	422199	541450
3505	422359	541381
3506	422523	541316
3507	422685	541250
3508	422855	541192
3509	423005	541109
3510	423160	541033
3511	423315	540956
3512	423462	540869
3513	423624	540801
3514	423772	540716
3515	423926	540638
3516	424043	540514
3517	424202	540442
3518	424365	540375
3519	424529	540310
3520	424700	540253
3521	424861	540184
3522	425017	540109
3523	425140	539991
3524	425303	539923
3525	425478	539872
3526	425656	539825
3527	425818	539756
3528	425958	539660
3529	426104	539570
3530	426252	539485
3531	426381	539374
3532	426498	539250
3533	426675	539199
3534	426817	539106
3535	426958	539010
3536	427111	538931
3537	427249	538832
3538	427393	538741
3539	427524	538632
3540	427685	538561
3541	427845	538491
3542	427996	538408
3543	428137	538313
3544	428263	538198
3545	428419	538121
3546	428593	538067
3547	428747	537988
3548	428912	537923
3549	429062	537838
3550	429207	537748
3551	429361	537669
3552	429526	537603
3553	429667	537507
3554	429779	537375
3555	429910	537267
3556	430059	537181
3557	430223	537114
3558	430367	537022
3559	430518	536939
3560	430692	536883
3561	430847	536805
3562	430981	536701
3563	431139	536626
3564	431286	536536
3565	431446	536465
3566	431625	536415
3567	431777	536334
3568	431931	536253
3569	432069	536153
3570	432209	536055
3571	432351	535960
3572	432477	535845
3573	432650	535789
3574	432804	535709
3575	432943	535609
3576	433090	535521
3577	433244	535441
3578	433377	535334
3579	433556	535285
3580	433722	535219
3581	433872	535133
3582	434051	535083
3583	434175	534965
3584	434324	534879
3585	434476	534796
3586	434652	534742
3587	434817	534675
3588	434982	534608
3589	435079	534456
3590	435205	534342
3591	435330	534224
3592	435458	534112
3593	435609	534027
3594	435744	533923
3595	435885	533826
3596	436036	533741
3597	436188	533658
3598	436343	533578
3599	436495	533494
3600	436647	533411
3601	436785	533310
3602	436953	533246
3603	437110	533168
3604	437264	533087
3605	437422	533010
3606	437558	532907
3607	437718	532832
3608	437885	532766
3609	438030	532673
3610	438175	532581
3611	438326	532496
3612	438478	532412
3613	438622	532318
3614	438777	532237
3615	438932	532156
3616	439073	532059
3617	439222	531971
3618	439374	531887
3619	439501	531772
3620	439675	531714
3621	439803	531600
3622	439955	531517
3623	440085	531406
3624	440237	531321
3625	440367	531210
3626	440515	531120
3627	440693	531066
3628	440828	530961
3629	440962	530856
3630	441268	530956
3631	441475	530937
3632	441671	530904
3633	441827	530825
3634	441981	530742
3635	442113	530633
3636	442259	530541
3637	442406	530449
3638	442570	530379
3639	442714	530284
3640	442876	530211
3641	443039	530138
3642	443218	530086
3643	443371	530001
3644	443534	529929
3645	443687	529844
3646	443838	529759
3647	444065	529762
3648	444215	529674
3649	444369	529590
3650	444507	529488
3651	444664	529409
3652	444799	529303
3653	444961	529229
3654	445116	529146
3655	445268	529061
3656	445407	528959
3657	445562	528876
3658	445725	528804
3659	445878	528718
3660	445999	528596
3661	446138	528495
3662	446284	528402
3663	446439	528318
3664	446589	528230
3665	446751	528155
3666	446919	528089
3667	447048	527975
3668	447194	527882
3669	447351	527801
3670	447511	527725
3671	447659	527633
3672	447801	527535
3673	447948	527442
3674	448100	527356
3675	448238	527253
3676	448380	527155
3677	448536	527072
3678	448675	526971
3679	448832	526889
3680	448985	526804
3681	449128	526707
3682	449283	526623
3683	449436	526538
3684	449571	526432
3685	449723	526344
3686	449878	526261
3687	450001	526141
3688	450154	526054
3689	450281	525938
3690	450432	525850
3691	450561	525736
3692	450700	525634
3693	450850	525544
3694	450999	525454
3695	451158	525375
3696	451291	525265
3697	451442	525177
3698	451610	525108
3699	451753	525011
3700	451898	524915
3701	452033	524807
3702	452168	524700
3703	452320	524614
3704	452448	524497
3705	452604	524415
3706	452746	524316
3707	452908	524240
3708	453066	524159
3709	453201	524052
3710	453345	523955
3711	453477	523844
3712	453644	523773
3713	453771	523657
3714	453920	523566
3715	454062	523466
3716	454212	523377
3717	454350	523273
3718	454504	523187
3719	454657	523100
3720	454804	523006
3721	454942	522903
3722	455084	522803
3723	455228	522705
3724	455387	522625
3725	455541	522540
3726	455706	522466
3727	455872	522394
3728	456018	522299
3729	456182	522225
3730	456328	522130
3731	456482	522043
3732	456652	521976
3733	456774	521853
3734	456891	521725
3735	457015	521603
3736	457137	521482
3737	457268	521369
3738	457423	521284
3739	457659	521290
3740	457824	521217
3741	458012	521169
3742	458151	521066
3743	458287	520958
3744	458416	520843
3745	458580	520769
3746	458732	520680
3747	458892	520600
3748	459031	520496
3749	459188	520413
3750	459342	520326
3751	459504	520249
3752	459641	520142
3753	459767	520025
3754	459917	519933
3755	460076	519851
3756	460245	519782
3757	460405	519702
3758	460521	519572
3759	460646	519452
3760	460792	519356
3761	460938	519260
3762	461075	519154
3763	461213	519049
3764	461345	518936
3765	461503	518854
3766	461657	518767
3767	461799	518666
3768	461939	518563
3769	462090	518473
3770	462251	518392
3771	462400	518300
3772	462583	518245
3773	462737	518158
3774	462900	518080
3775	463058	517997
3776	463218	517916
3777	463372	517829
3778	463495	517707
3779	463670	517642
3780	463799	517527
3781	463965	517453
3782	464115	517360
3783	464288	517294
3784	464423	517184
3785	464551	517068
3786	464742	517021
3787	464898	516936
3788	465035	516828
3789	465181	516731
3790	465289	516592
3791	465454	516517
3792	465645	516469
3793	465796	516378
3794	465934	516272
3795	466087	516182
3796	466239	516093
3797	466418	516032
3798	466571	515943
3799	466710	515837
3800	466860	515745
3801	467019	515661
3802	467174	515574
3803	467319	515476
3804	467466	515379
3805	467641	515314
3806	467771	515199
3807	467914	515099
3808	468086	515030
3809	468236	514937
3810	468387	514845
3811	468506	514717
3812	468648	514615
3813	468781	514504
3814	468951	514433
3815	469138	514380
3816	469297	514296
3817	469451	514207
3818	469596	514108
3819	469726	513994
3820	469845	513866
3821	469988	513765
3822	470114	513646
3823	470270	513558
3824	470432	513478
3825	470591	513394
3826	470748	513308
3827	470916	513235
3828	471079	513155
3829	471234	513066
3830	471370	512958
3831	471524	512869
3832	471674	512775
3833	471816	512673
3834	471953	512565
3835	472114	512482
3836	472265	512390
3837	472415	512296
3838	472577	512215
3839	472735	512130
3840	472888	512039
3841	473022	511927
3842	473178	511840
3843	473317	511734
3844	473464	511636
3845	473650	511582
3846	473819	511508
3847	473973	511418
3848	474159	511362
3849	474335	511297
3850	474511	511230
3851	474648	511121
3852	474828	511059
3853	474992	510980
3854	475176	510922
3855	475326	510827
3856	475449	510704
3857	475628	510641
3858	475764	510531
3859	475896	510417
3860	476100	510380
3861	476238	510273
3862	476388	510178
3863	476560	510106
3864	476729	510032
3865	476877	509936
3866	477010	509822
3867	477174	509743
3868	477338	509663
3869	477490	509569
3870	477647	509482
3871	477795	509384
3872	477958	509303
3873	478125	509226
3874	478292	509150
3875	478433	509045
3876	478613	508982
3877	478784	508908
3878	478942	508821
3879	479132	508769
3880	479272	508663
3881	479431	508577
3882	479611	508513
3883	479764	508422
3884	479922	508334
3885	480078	508245
3886	480224	508145
3887	480392	508069
3888	480587	508021
3889	480737	507926
3890	480914	507858
3891	481084	507784
3892	481250	507705
3893	481431	507641
3894	481612	507579
3895	481787	507509
3896	481954	507430
3897	482118	507350
3898	482301	507289
3899	482462	507204
3900	482723	507225
3901	482843	507096
3902	482994	507002
3903	483149	506911
3904	483339	506856
3905	483516	506788
3906	483698	506725
3907	483863	506645
3908	484002	506537
3909	484159	506448
3910	484298	506340
3911	484463	506259
3912	484609	506158
3913	484745	506047
3914	484910	505967
3915	485060	505869
3916	485242	505806
3917	485377	505694
3918	485542	505612
3919	485701	505525
3920	485869	505447
3921	486035	505367
3922	486201	505287
3923	486357	505197
3924	486537	505131
3925	486715	505063
3926	486858	504958
3927	486992	504845
3928	487133	504739
3929	487287	504645
3930	487443	504555
3931	487602	504467
3932	487764	504383
3933	487903	504274
3934	488069	504193
3935	488263	504141
3936	488446	504078
3937	488652	504039
3938	488839	503979
3939	488997	503891
3940	489154	503800
3941	489319	503718
3942	489487	503639
3943	489650	503555
3944	489816	503474
3945	489972	503383
3946	490145	503309
3947	490298	503214
3948	490438	503106
3949	490603	503024
3950	490776	502949
3951	490932	502857
3952	491079	502756
3953	491236	502666
3954	491409	502591
3955	491600	502536
3956	491802	502490
3957	492027	502470
3958	492176	502370
3959	492326	502272
3960	492467	502164
3961	492633	502083
3962	492810	502013
3963	492941	501895
3964	493085	501790
3965	493212	501669
3966	493354	501562
3967	493540	501500
3968	493712	501424
3969	493886	501350
3970	494043	501259
3971	494208	501176
3972	494359	501078
3973	494511	500982
3974	494689	500912
3975	494851	500825
3976	495037	500763
3977	495196	500673
3978	495326	500554
3979	495468	500447
3980	495642	500373
3981	495794	500277
3982	495957	500190
3983	496116	500101
3984	496273	500009
3985	496439	499927
3986	496610	499848
3987	496761	499751
3988	496907	499648
3989	497073	499565
3990	497235	499477
3991	497397	499391
3992	497537	499282
3993	497672	499168
3994	497833	499079
3995	497990	498987
3996	498133	498881
3997	498287	498786
3998	498440	498690
3999	498638	498638
4000	498799	498549
4001	498954	498456
4002	499121	498373
4003	499276	498278
4004	499415	498168
4005	499575	498078
4006	499735	497989
4007	499903	497908
4008	500060	497815
4009	500208	497714
4010	500363	497618
4011	500526	497532
4012	500707	497463
4013	500836	497343
4014	500992	497248
4015	501147	497153
4016	501306	497063
4017	501494	497001
4018	501671	496928
4019	501843	496850
4020	502015	496772
4021	502179	496686
4022	502353	496609
4023	502519	496525
4024	502715	496470
4025	502868	496373
4026	503004	496259
4027	503171	496175
4028	503334	496088
4029	503487	495991
4030	503661	495914
4031	503821	495824
4032	503960	495713
4033	504103	495605
4034	504285	495537
4035	504474	495474
4036	504741	495489
4037	504945	495441
4038	505137	495382
4039	505296	495290
4040	505466	495209
4041	505611	495103
4042	505761	495003
4043	505904	494895
4044	506041	494781
4045	506217	494707
4046	506379	494618
4047	506531	494519
4048	506680	494417
4049	506827	494312
4050	506966	494201
4051	507127	494111
4052	507265	493998
4053	507433	493915
4054	507609	493839
4055	507748	493728
4056	507870	493599
4057	508030	493507
4058	508193	493419
4059	508367	493342
4060	508543	493265
4061	508702	493173
4062	508849	493069
4063	509000	492968
4064	509170	492886
4065	509345	492810
4066	509481	492694
4067	509654	492615
4068	509824	492533
4069	510005	492462
4070	510160	492366
4071	510307	492261
4072	510506	492206
4073	510682	492130
4074	510828	492024
4075	510998	491942
4076	511154	491846
4077	511308	491748
4078	511450	491639
4079	511588	491526
4080	511724	491410
4081	511887	491322
4082	512057	491239
4083	512231	491159
4084	512376	491053
4085	512579	491002
4086	512732	490903
4087	512868	490787
4088	513026	490693
4089	513175	490590
4090	513341	490504
4091	513509	490419
4092	513704	490359
4093	513857	490260
4094	514015	490166
4095	514195	490092
4096	514343	489988
4097	514497	489890
4098	514664	489803
4099	514840	489726
4100	515004	489637
4101	515161	489541
4102	515316	489443
4103	515489	489363
4104	515641	489262
4105	515797	489165
4106	515968	489083
4107	516141	489002
4108	516298	488906
4109	516463	488818
4110	516614	488716
4111	516762	488611
4112	516899	488496
4113	517049	488394
4114	517201	488293
4115	517355	488194
4116	517508	488094
4117	517701	488032
4118	517845	487924
4119	517988	487814
4120	518132	487706
4121	518287	487607
4122	518457	487523
4123	518611	487424
4124	518740	487302
4125	518892	487200
4126	519054	487108
4127	519192	486994
4128	519344	486893
4129	519507	486802
4130	519671	486712
4131	519786	486576
4132	519922	486460
4133	520081	486365
4134	520241	486271
4135	520392	486169
4136	520559	486081
4137	520723	485991
4138	520887	485901
4139	521022	485783
4140	521153	485663
4141	521268	485526
4142	521423	485428
4143	521592	485342
4144	521758	485254
4145	521901	485144
4146	522057	485046
4147	522220	484954
4148	522374	484854
4149	522533	484759
4150	522671	484645
4151	522844	484562
4152	522994	484459
4153	523141	484353
4154	523288	484246
4155	523427	484132
4156	523608	484057
4157	523755	483951
4158	523911	483853
4159	524079	483766
4160	524245	483676
4161	524481	483652
4162	524660	483575
4163	524795	483457
4164	524917	483327
4165	525041	483199
4166	525160	483067
4167	525326	482977
4168	525448	482848
4169	525612	482756
4170	525779	482668
4171	525938	482572
4172	526098	482477
4173	526262	482385
4174	526427	482296
4175	526579	482193
4176	526722	482082
4177	526863	481970
4178	527029	481881
4179	527170	481768
4180	527293	481639
4181	527444	481535
4182	527608	481444
4183	527731	481315
4184	527857	481188
4185	528014	481090
4186	528170	480991
4187	528315	480883
4188	528471	480784
4189	528627	480685
4190	528755	480560
4191	528900	480452
4192	529040	480337
4193	529169	480214
4194	529322	480112
4195	529483	480018
4196	529651	479929
4197	529804	479827
4198	529948	479717
4199	530092	479607
4200	530230	479491
4201	530361	479370
4202	530517	479270
4203	530665	479163
4204	530803	479048
4205	530962	478951
4206	531115	478849
4207	531268	478747
4208	531417	478642
4209	531593	478560
4210	531744	478455
4211	531893	478350
4212	532046	478248
4213	532210	478155
4214	532364	478054
4215	532541	477974
4216	532701	477877
4217	532853	477773
4218	533013	477678
4219	533164	477574
4220	533313	477468
4221	533467	477366
4222	533645	477286
4223	533789	477175
4224	533943	477073
4225	534095	476970
4226	534226	476847
4227	534391	476756
4228	534535	476645
4229	534657	476515
4230	534804	476406
4231	534968	476314
4232	535130	476219
4233	535291	476123
4234	535450	476026
4235	535640	475956
4236	535777	475839
4237	535925	475731
4238	536075	475626
4239	536217	475513
4240	536369	475409
4241	536523	475307
4242	536668	475197
4243	536820	475093
4244	536969	474987
4245	537098	474862
4246	537250	474759
4247	537389	474643
4248	537535	474534
4249	537678	474421
4250	537844	474330
4251	537990	474221
4252	538135	474110
4253	538299	474017
4254	538450	473912
4255	538602	473807
4256	538745	473696
4257	538897	473592
4258	539057	473494
4259	539222	473402
4260	539366	473290
4261	539522	473189
4262	539678	473088
4263	539821	472976
4264	539934	472838
4265	540062	472712
4266	540212	472606
4267	540357	472496
4268	540554	472430
4269	540711	472330
4270	540913	472270
4271	541058	472159
4272	541192	472039
4273	541334	471926
4274	541489	471824
4275	541604	471687
4276	541760	471585
4277	541904	471474
4278	542070	471382
4279	542203	471261
4280	542374	471173
4281	542537	471077
4282	542704	470985
4283	542883	470904
4284	543052	470814
4285	543210	470715
4286	543368	470614
4287	543540	470527
4288	543672	470405
4289	543833	470308
4290	543992	470209
4291	544133	470094
4292	544290	469993
4293	544461	469905
4294	544646	469829
4295	544818	469741
4296	544965	469631
4297	545113	469522
4298	545234	469391
4299	545377	469278
4300	545544	469186
4301	545753	469129
4302	545909	469028
4303	546044	468908
4304	546198	468804
4305	546366	468712
4306	546518	468607
4307	546662	468495
4308	546801	468379
4309	546973	468290
4310	547125	468185
4311	547259	468063
4312	547395	467945
4313	547592	467877
4314	547750	467777
4315	547893	467664
4316	548055	467567
4317	548207	467462
4318	548363	467359
4319	548503	467243
4320	548644	467128
4321	548802	467028
4322	548953	466921
4323	549091	466804
4324	549260	466712
4325	549426	466618
4326	549627	466554
4327	549777	466447
4328	549942	466352
4329	550088	466241
4330	550218	466116
4331	550348	465992
4332	550489	465877
4333	550654	465782
4334	550804	465674
4335	550949	465562
4336	551132	465482
4337	551280	465373
4338	551433	465268
4339	551598	465173
4340	551765	465079
4341	551917	464973
4342	552071	464868
4343	552198	464741
4344	552324	464613
4345	552468	464500
4346	552649	464418
4347	552826	464333
4348	552978	464227
4349	553113	464106
4350	553260	463995
4351	553430	463904
4352	553581	463798
4353	553724	463683
4354	553888	463587
4355	554066	463502
4356	554215	463393
4357	554373	463292
4358	554543	463201
4359	554679	463081
4360	554833	462976
4361	554975	462860
4362	555122	462750
4363	555248	462622
4364	555414	462527
4365	555578	462430
4366	555725	462319
4367	555862	462200
4368	556010	462090
4369	556161	461982
4370	556326	461886
4371	556469	461773
4372	556637	461679
4373	556771	461557
4374	556927	461454
4375	557074	461343
4376	557233	461242
4377	557377	461128
4378	557530	461022
4379	557695	460926
4380	557849	460821
4381	557993	460707
4382	558144	460599
4383	558309	460503
4384	558458	460393
4385	558642	460313
4386	558768	460184
4387	558921	460078
4388	559038	459942
4389	559182	459828
4390	559328	459716
4391	559503	459628
4392	559666	459530
4393	559818	459423
4394	559968	459314
4395	560130	459215
4396	560270	459097
4397	560404	458976
4398	560531	458848
4399	560688	458745
4400	560846	458642
4401	560989	458527
4402	561146	458425
4403	561306	458324
4404	561464	458221
4405	561648	458139
4406	561799	458031
4407	561934	457909
4408	562063	457783
4409	562208	457670
4410	562349	457554
4411	562473	457424
4412	562633	457322
4413	562783	457213
4414	562936	457107
4415	563089	456999
4416	563248	456897
4417	563405	456794
4418	563542	456674
4419	563695	456567
4420	563857	456467
4421	564007	456358
4422	564150	456244
4423	564308	456140
4424	564474	456044
4425	564621	455932
4426	564765	455818
4427	564919	455711
4428	565081	455612
4429	565238	455508
4430	565387	455397
4431	565558	455305
4432	565700	455189
4433	565857	455084
4434	566028	454992
4435	566184	454887
4436	566334	454778
4437	566461	454649
4438	566641	454564
4439	566789	454452
4440	566889	454303
4441	567007	454167
4442	567110	454020
4443	567236	453891
4444	567364	453764
4445	567488	453633
4446	567641	453526
4447	567770	453399
4448	567944	453308
4449	568167	453257
4450	568319	453148
4451	568470	453040
4452	568640	452945
4453	568787	452833
4454	568943	452728
4455	569089	452614
4456	569243	452508
4457	569398	452401
4458	569564	452304
4459	569729	452206
4460	569877	452094
4461	570024	451982
4462	570171	451869
4463	570339	451774
4464	570522	451689
4465	570672	451580
4466	570841	451484
4467	571007	451386
4468	571170	451287
4469	571312	451170
4470	571473	451069
4471	571622	450958
4472	571772	450847
4473	571913	450730
4474	572049	450608
4475	572205	450503
4476	572360	450396
4477	572524	450297
4478	572664	450179
4479	572775	450037
4480	572903	449909
4481	573051	449797
4482	573194	449682
4483	573343	449570
4484	573501	449466
4485	573665	449367
4486	573820	449260
4487	573966	449146
4488	574122	449041
4489	574259	448919
4490	574412	448811
4491	574574	448710
4492	574721	448597
4493	574866	448483
4494	575017	448372
4495	575148	448247
4496	575272	448116
4497	575432	448013
4498	575607	447922
4499	575757	447811
4500	575905	447699
4501	576067	447597
4502	576227	447494
4503	576388	447392
4504	576566	447302
4505	576714	447190
4506	576837	447058
4507	576953	446921
4508	577089	446799
4509	577246	446694
4510	577401	446586
4511	577568	446489
4512	577718	446377
4513	577862	446262
4514	578001	446142
4515	578133	446018
4516	578288	445911
4517	578445	445804
4518	578591	445691
4519	578728	445569
4520	578876	445456
4521	579029	445348
4522	579180	445238
4523	579307	445108
4524	579439	444984
4525	579607	444886
4526	579764	444780
4527	579915	444670
4528	580071	444563
4529	580222	444453
4530	580382	444349
4531	580541	444245
4532	580694	444135
4533	580834	444016
4534	580984	443905
4535	581119	443782
4536	581283	443681
4537	581453	443585
4538	581597	443469
4539	581753	443363
4540	581901	443249
4541	582049	443136
4542	582191	443019
4543	582330	442899
4544	582465	442776
4545	582604	442656
4546	582747	442539
4547	582899	442429
4548	583080	442341
4549	583234	442233
4550	583408	442139
4551	583578	442042
4552	583717	441923
4553	583886	441825
4554	584033	441711
4555	584200	441612
4556	584371	441516
4557	584623	441481
4558	584790	441382
4559	584972	441294
4560	585137	441194
4561	585295	441088
4562	585479	441001
4563	585667	440918
4564	585872	440848
4565	586067	440770
4566	586243	440677
4567	586468	440621
4568	586607	440501
4569	586761	440391
4570	586892	440265
4571	587025	440140
4572	587190	440039
4573	587354	439938
4574	587539	439852
4575	587684	439735
4576	587823	439615
4577	587982	439510
4578	588157	439416
4579	588320	439313
4580	588504	439226
4581	588639	439102
4582	588805	439002
4583	588962	438895
4584	589126	438793
4585	589290	438691
4586	589448	438584
4587	589595	438469
4588	589705	438327
4589	589823	438191
4590	589930	438046
4591	590047	437909
4592	590177	437782
4593	590301	437650
4594	590417	437512
4595	590550	437387
4596	590678	437259
4597	590801	437126
4598	590938	437003
4599	591080	436885
4600	591210	436758
4601	591345	436634
4602	591474	436506
4603	591593	436371
4604	591711	436234
4605	591847	436111
4606	591983	435989
4607	592109	435858
4608	592228	435722
4609	592330	435574
4610	592460	435447
4611	592597	435325
4612	592722	435194
4613	592849	435064
4614	592973	434932
4615	593100	434803
4616	593217	434666
4617	593338	434532
4618	593462	434400
4619	593592	434273
4620	593714	434140
4621	593820	433995
4622	593934	433856
4623	594029	433703
4624	594143	433563
4625	594265	433430
4626	594376	433289
4627	594506	433162
4628	594609	433015
4629	594723	432876
4630	594839	432738
4631	594951	432598
4632	595071	432463
4633	595193	432330
4634	595301	432187
4635	595400	432037
4636	595543	431919
4637	595657	431781
4638	595771	431642
4639	595886	431504
4640	595994	431360
4641	596114	431226
4642	596237	431094
4643	596357	430959
4644	596479	430826
4645	596604	430695
4646	596751	430580
4647	597133	430634
4648	597320	430548
4649	597495	430454
4650	597620	430322
4651	597717	430171
4652	597800	430010
4653	597893	429856
4654	597996	429709
4655	598085	429552
4656	598167	429391
4657	598276	429248
4658	598399	429116
4659	598530	428989
4660	598688	428882
4661	598841	428771
4662	598975	428646
4663	599066	428491
4664	599168	428344
4665	599274	428199
4666	599373	428050
4667	599495	427917
4668	599599	427771
4669	599698	427622
4670	599798	427473
4671	599887	427316
4672	599983	427165
4673	600079	427014
4674	600172	426860
4675	600274	426713
4676	600372	426563
4677	600600	426505
4678	600748	426391
4679	600855	426247
4680	600963	426105
4681	601061	425954
4682	601165	425809
4683	601262	425658
4684	601343	425497
4685	601416	425329
4686	601513	425178
4687	601608	425026
4688	601683	424861
4689	601770	424703
4690	601862	424549
4691	601953	424395
4692	602044	424240
4693	602128	424080
4694	602216	423924
4695	602298	423763
4696	602384	423605
4697	602475	423451
4698	602560	423292
4699	602643	423132
4700	602738	422981
4701	602830	422827
4702	602918	422671
4703	603007	422515
4704	603103	422364
4705	603191	422208
4706	603276	422050
4707	603364	421893
4708	603439	421728
4709	603539	421580
4710	603623	421421
4711	603714	421267
4712	603802	421111
4713	603889	420954
4714	603971	420794
4715	604046	420629
4716	604135	420474
4717	604222	420317
4718	604291	420148
4719	604386	419997
4720	604500	419859
4721	604588	419703
4722	604674	419546
4723	604755	419385
4724	604846	419232
4725	604931	419074
4726	605016	418916
4727	605098	418756
4728	605185	418600
4729	605331	418484
4730	605421	418330
4731	605521	418183
4732	605603	418023
4733	605685	417863
4734	605772	417707
4735	605849	417544
4736	605935	417388
4737	606014	417226
4738	606089	417062
4739	606177	416906
4740	606264	416750
4741	606344	416590
4742	606417	416424
4743	606508	416271
4744	606595	416115
4745	606681	415959
4746	606753	415793
4747	606843	415639
4748	606931	415484
4749	607018	415328
4750	607103	415171
4751	607184	415011
4752	607267	414853
4753	607347	414692
4754	607434	414537
4755	607537	414392
4756	607622	414235
4757	607701	414075
4758	607783	413916
4759	607863	413755
4760	607941	413594
4761	608028	413439
4762	608130	413294
4763	608224	413143
4764	608312	412988
4765	608398	412832
4766	608492	412681
4767	608574	412523
4768	608661	412368
4769	608743	412209
4770	608830	412054
