iter	RMSE
3219	3.261393779
3220	3.261331932
3221	3.261270182
3222	3.2611626
3223	3.261149262
3224	3.261004128
3225	3.260952754
3226	3.260912748
3227	3.260898669
3228	3.260831906
3229	3.260658151
3230	3.260596647
3231	3.260567425
3232	3.260518272
3233	3.260514956
3234	3.26041232
3235	3.260359957
3236	3.260261386
3237	3.260235488
3238	3.260143423
3239	3.259951312
3240	3.259912271
3241	3.259803964
3242	3.259764187
3243	3.259756933
3244	3.259702512
3245	3.259680438
3246	3.259636094
3247	3.259551056
3248	3.259507121
3249	3.259496366
3250	3.259282544
3251	3.259270967
3252	3.25926306
3253	3.259208514
3254	3.259089494
3255	3.258988565
3256	3.258840598
3257	3.258710987
3258	3.258615703
3259	3.258511322
3260	3.258340499
3261	3.258302631
3262	3.258301017
3263	3.258236822
3264	3.258171426
3265	3.258027849
3266	3.257919006
3267	3.257850427
3268	3.257738682
3269	3.257577576
3270	3.257552682
3271	3.257551347
3272	3.257410316
3273	3.257322818
3274	3.257254362
3275	3.25718736
3276	3.257108705
3277	3.257108482
3278	3.257098737
3279	3.257028331
3280	3.257018994
3281	3.256953732
3282	3.256821937
3283	3.256783399
3284	3.256659795
3285	3.256512267
3286	3.256453986
3287	3.25637874
3288	3.256274773
3289	3.256125574
3290	3.256030482
3291	3.25597392
3292	3.255876636
3293	3.255846581
3294	3.255739006
3295	3.255618155
3296	3.25556945
3297	3.255470896
3298	3.255433056
3299	3.255345086
3300	3.255294775
3301	3.255242792
3302	3.255166761
3303	3.255159215
3304	3.255035619
3305	3.254873716
3306	3.25479261
3307	3.254788404
3308	3.254684264
3309	3.254635014
3310	3.254571505
3311	3.254496564
3312	3.254468053
3313	3.254377635
3314	3.254314434
3315	3.254252253
3316	3.254212431
3317	3.254087728
3318	3.253969921
3319	3.253924853
3320	3.253895687
3321	3.253813611
3322	3.253737437
3323	3.253610757
3324	3.253550757
3325	3.253534967
3326	3.253525884
3327	3.25343436
3328	3.25342562
3329	3.253297995
3330	3.253128419
3331	3.252972951
3332	3.252842851
3333	3.252778314
3334	3.252724768
3335	3.252669472
3336	3.252588939
3337	3.252547725
3338	3.252465922
3339	3.252449305
3340	3.252364191
3341	3.25235088
3342	3.252159768
3343	3.252028742
3344	3.251871608
3345	3.251731046
3346	3.251559518
3347	3.251519373
3348	3.251432886
3349	3.251411249
3350	3.251357451
3351	3.251304009
3352	3.251301208
3353	3.251238114
3354	3.251157763
3355	3.25111834
3356	3.250985507
3357	3.2509197
3358	3.250806719
3359	3.250740247
3360	3.250704143
3361	3.250600598
3362	3.25052584
3363	3.250399407
3364	3.250371255
3365	3.250267118
3366	3.250075643
3367	3.249991782
3368	3.249896562
3369	3.249807178
3370	3.249707923
3371	3.24954035
3372	3.249452273
3373	3.249363101
3374	3.249237673
3375	3.249141789
3376	3.249140116
3377	3.249053965
3378	3.248981658
3379	3.24889361
3380	3.248838728
3381	3.248773959
3382	3.248607768
3383	3.248494777
3384	3.248405713
3385	3.24831718
3386	3.24819767
3387	3.248128249
3388	3.24800284
3389	3.247893188
3390	3.247874813
3391	3.247842936
3392	3.247751003
3393	3.247635174
3394	3.247606109
3395	3.247605895
3396	3.247524002
3397	3.247390116
3398	3.247250954
3399	3.247196146
3400	3.247064815
3401	3.247044261
3402	3.246959804
3403	3.246806034
3404	3.246762088
3405	3.246719735
3406	3.246601227
3407	3.24654349
3408	3.246519722
3409	3.246440106
3410	3.246345094
3411	3.246216786
3412	3.246187891
3413	3.246127473
3414	3.24612679
3415	3.246105536
3416	3.245992801
3417	3.245961294
3418	3.245889177
3419	3.245846623
3420	3.245843436
3421	3.245832568
3422	3.245755399
3423	3.245651015
3424	3.245648807
3425	3.245566613
3426	3.24553244
3427	3.245418569
3428	3.245383501
3429	3.245327053
3430	3.245194178
3431	3.245095457
3432	3.245001416
3433	3.244865974
3434	3.24478483
3435	3.244694755
3436	3.244682347
3437	3.244622528
3438	3.244604721
3439	3.244514047
3440	3.244466886
3441	3.244321083
3442	3.244255953
3443	3.244143582
3444	3.244118326
3445	3.244103348
3446	3.244032578
3447	3.243966623
3448	3.243922707
3449	3.243849074
3450	3.243664404
3451	3.243611208
3452	3.243568379
3453	3.2435311
3454	3.243529677
3455	3.243438155
3456	3.243432221
3457	3.243415905
3458	3.243357522
3459	3.243312249
3460	3.243215153
3461	3.243131146
3462	3.243075853
3463	3.242891427
3464	3.242797975
3465	3.242793918
3466	3.242757382
3467	3.242608425
3468	3.242497819
3469	3.242414048
3470	3.242387915
3471	3.242267582
3472	3.242129726
3473	3.242114285
3474	3.242039808
3475	3.241942748
3476	3.241878077
3477	3.241699776
3478	3.241679681
3479	3.241581541
3480	3.241545839
3481	3.241511985
3482	3.241469289
3483	3.241396221
3484	3.241341586
3485	3.241296319
3486	3.241200327
3487	3.241071397
3488	3.241053535
3489	3.241021003
3490	3.240948151
3491	3.240911492
3492	3.240821815
3493	3.240721906
3494	3.240551154
3495	3.240376707
3496	3.240282213
3497	3.240232476
3498	3.240124262
3499	3.24006777
3500	3.240008711
3501	3.239936079
3502	3.23981011
3503	3.239716018
3504	3.23963352
3505	3.23960519
3506	3.239528046
3507	3.239464603
3508	3.239423312
3509	3.239372082
3510	3.239370482
3511	3.23936914
3512	3.239292021
3513	3.239202973
3514	3.239129479
3515	3.239011018
3516	3.238986483
3517	3.238877548
3518	3.238871086
3519	3.23882159
3520	3.238658997
3521	3.238587249
3522	3.238536649
3523	3.238524279
3524	3.238392616
3525	3.238291469
3526	3.23819233
3527	3.238106724
3528	3.238071806
3529	3.238013149
3530	3.237879538
3531	3.237809312
3532	3.237776591
3533	3.237743827
3534	3.237696671
3535	3.237653352
3536	3.237604066
3537	3.237524932
3538	3.237481732
3539	3.237419923
3540	3.237354212
3541	3.237276363
3542	3.237210412
3543	3.237197589
3544	3.237172812
3545	3.237149265
3546	3.237013869
3547	3.236924402
3548	3.236785187
3549	3.236758076
3550	3.236716994
3551	3.236645382
3552	3.236533811
3553	3.236489714
3554	3.236440527
3555	3.236365131
3556	3.236318127
3557	3.236263153
3558	3.236207253
3559	3.236106765
3560	3.236051435
3561	3.235944258
3562	3.235864738
3563	3.235791135
3564	3.235789209
3565	3.235705862
3566	3.23562784
3567	3.235569715
3568	3.235491307
3569	3.235457549
3570	3.235413199
3571	3.235391665
3572	3.235366785
3573	3.235317711
3574	3.235220113
3575	3.235124656
3576	3.235019212
3577	3.234908944
3578	3.234896326
3579	3.234794606
3580	3.234726223
3581	3.234692977
3582	3.234649653
3583	3.234532483
3584	3.234506932
3585	3.234362733
3586	3.23423717
3587	3.234187857
3588	3.234137234
3589	3.234127733
3590	3.234050793
3591	3.23395169
3592	3.23382917
3593	3.233715156
3594	3.233685694
3595	3.233601465
3596	3.233442186
3597	3.23333543
3598	3.233288923
3599	3.233144234
3600	3.23298118
3601	3.232901263
3602	3.232857768
3603	3.232784589
3604	3.232675215
3605	3.23261123
3606	3.232545584
3607	3.232428705
3608	3.232364633
3609	3.232330658
3610	3.232222202
3611	3.23207269
3612	3.231961457
3613	3.231856344
3614	3.231702213
3615	3.231569396
3616	3.231504059
3617	3.231405829
3618	3.231336749
3619	3.231258518
3620	3.231168535
3621	3.231165662
3622	3.231063538
3623	3.231050279
3624	3.230927613
3625	3.230856468
3626	3.230744297
3627	3.2306327
3628	3.230629361
3629	3.230577121
3630	3.230453336
3631	3.230309244
3632	3.230287693
3633	3.230199575
3634	3.230128919
3635	3.230078938
3636	3.229943588
3637	3.229803187
3638	3.229728469
3639	3.22965816
3640	3.229582304
3641	3.229485859
3642	3.229369894
3643	3.229310044
3644	3.229231622
3645	3.229176583
3646	3.22909209
3647	3.229090946
3648	3.229038155
3649	3.228955001
3650	3.228923029
3651	3.228847305
3652	3.228846726
3653	3.228759728
3654	3.228692892
3655	3.228630235
3656	3.228516681
3657	3.228428968
3658	3.2283369
3659	3.228274204
3660	3.228268244
3661	3.228181959
3662	3.228136461
3663	3.228021538
3664	3.228017902
3665	3.227929073
3666	3.227884468
3667	3.227823878
3668	3.227775244
3669	3.227650119
3670	3.227574279
3671	3.227556238
3672	3.227421208
3673	3.227377277
3674	3.227317982
3675	3.227212225
3676	3.227146767
3677	3.227032029
3678	3.22687139
3679	3.226771245
3680	3.226740188
3681	3.226666295
3682	3.226559012
3683	3.226398099
3684	3.226379773
3685	3.226320597
3686	3.226284464
3687	3.226236335
3688	3.226087239
3689	3.226079112
3690	3.225875191
3691	3.225874273
3692	3.225840947
3693	3.225762425
3694	3.225641141
3695	3.225545654
3696	3.225463408
3697	3.225384459
3698	3.225287703
3699	3.225237987
3700	3.225187227
3701	3.225176412
3702	3.225100068
3703	3.224997957
3704	3.224930187
3705	3.224898033
3706	3.224792647
3707	3.224671665
3708	3.224544055
3709	3.2244506
3710	3.224411433
3711	3.224344874
3712	3.224319088
3713	3.224294792
3714	3.224115418
3715	3.224071182
3716	3.223980931
3717	3.22395942
3718	3.223783939
3719	3.223738372
3720	3.223688182
3721	3.223688004
3722	3.223615428
3723	3.223517629
3724	3.223317915
3725	3.223240351
3726	3.223108524
3727	3.223032094
3728	3.222983906
3729	3.222940921
3730	3.222791193
3731	3.222721946
3732	3.222565928
3733	3.22251652
3734	3.222422088
3735	3.222383717
3736	3.222322233
3737	3.222246218
3738	3.22219382
3739	3.22206277
3740	3.221977074
3741	3.221883807
3742	3.221829951
3743	3.221753309
3744	3.221636353
3745	3.221550467
3746	3.221477398
3747	3.221379507
3748	3.221267417
3749	3.221203765
3750	3.221191999
3751	3.221102128
3752	3.221062118
3753	3.221020853
3754	3.220919772
3755	3.220826812
3756	3.220782613
3757	3.220739069
3758	3.220699849
3759	3.220686197
3760	3.220584551
3761	3.220550614
3762	3.220461369
3763	3.220383388
3764	3.220370033
3765	3.220239718
3766	3.220164706
3767	3.2200498
3768	3.219945675
3769	3.219868879
3770	3.219808236
3771	3.219687959
3772	3.219554953
3773	3.219533566
3774	3.219462462
3775	3.219381576
3776	3.21936779
3777	3.219240538
3778	3.219153372
3779	3.219145614
3780	3.219143717
3781	3.219140854
3782	3.218991617
3783	3.218965877
3784	3.218841905
3785	3.218763198
3786	3.218645791
3787	3.218607895
3788	3.218563619
3789	3.218482158
3790	3.218473828
3791	3.218350699
3792	3.21829743
3793	3.218186205
3794	3.218090036
3795	3.218060745
3796	3.217961246
3797	3.217877571
3798	3.217683112
3799	3.217545572
3800	3.217467125
3801	3.217382256
3802	3.217355702
3803	3.217234623
3804	3.217118559
3805	3.217038113
3806	3.217007112
3807	3.217004564
3808	3.216928228
3809	3.216890053
3810	3.216858933
3811	3.216836666
3812	3.216834166
3813	3.216727317
3814	3.216607369
3815	3.216551952
3816	3.216447849
3817	3.216367351
3818	3.216341935
3819	3.216262827
3820	3.216259866
3821	3.216244576
3822	3.216195949
3823	3.216102647
3824	3.215957441
3825	3.215878017
3826	3.215766135
3827	3.215734179
3828	3.215683669
3829	3.215605394
3830	3.215438825
3831	3.215333472
3832	3.215242132
3833	3.215167973
3834	3.215061053
3835	3.214971666
3836	3.214925809
3837	3.214839356
3838	3.214731587
3839	3.214542057
3840	3.214521983
3841	3.214484165
3842	3.214421831
3843	3.214386582
3844	3.214360755
3845	3.214198057
3846	3.214162903
3847	3.21414239
3848	3.214010001
3849	3.213960905
3850	3.213877517
3851	3.213829407
3852	3.213769227
3853	3.213640925
3854	3.213600065
3855	3.213552991
3856	3.213521757
3857	3.213450394
3858	3.213329586
3859	3.213287092
3860	3.21313482
3861	3.213066822
3862	3.212989871
3863	3.2128321
3864	3.212748103
3865	3.212693839
3866	3.212638413
3867	3.212619842
3868	3.212500086
3869	3.212485878
3870	3.212402174
3871	3.212377146
3872	3.212316406
3873	3.212211784
3874	3.21215346
3875	3.212071855
3876	3.212029506
3877	3.212006191
3878	3.21195609
3879	3.21185939
3880	3.211817745
3881	3.211757134
3882	3.211621199
3883	3.211534588
3884	3.211426965
3885	3.211401287
3886	3.211349691
3887	3.211285595
3888	3.211232108
3889	3.211146139
3890	3.210990894
3891	3.21091569
3892	3.210830175
3893	3.210770408
3894	3.210689222
3895	3.210540748
3896	3.210510146
3897	3.210508998
3898	3.210400889
3899	3.210367584
3900	3.21036519
3901	3.210272163
3902	3.210235903
3903	3.210142382
3904	3.210052105
3905	3.20996313
3906	3.209774443
3907	3.209699352
3908	3.209674112
3909	3.209543906
3910	3.209414279
3911	3.209342374
3912	3.209300682
3913	3.209197917
3914	3.209048492
3915	3.208976
3916	3.208850311
3917	3.20884968
3918	3.208717186
3919	3.208677808
3920	3.20863454
3921	3.20859968
3922	3.208568477
3923	3.208527778
3924	3.208328737
3925	3.208225914
3926	3.208201503
3927	3.208189082
3928	3.208078283
3929	3.208018376
3930	3.207909719
3931	3.207825209
3932	3.207780147
3933	3.207697615
3934	3.207651852
3935	3.207608167
3936	3.207538949
3937	3.207405148
3938	3.207328628
3939	3.207327772
3940	3.207319405
3941	3.207280942
3942	3.207173428
3943	3.207063825
3944	3.20701316
3945	3.206943599
3946	3.206861867
3947	3.206809974
3948	3.206802139
3949	3.206791268
3950	3.206683749
3951	3.206570039
3952	3.206520168
3953	3.206425674
3954	3.20630229
3955	3.206153376
3956	3.206067147
3957	3.206047443
3958	3.206006087
3959	3.205939769
3960	3.205875659
3961	3.205752517
3962	3.205684291
3963	3.205592646
3964	3.205431003
3965	3.205424677
3966	3.205334641
3967	3.205294772
3968	3.205263194
3969	3.2051718
3970	3.205022199
3971	3.205021428
3972	3.205010242
3973	3.204936689
3974	3.204875991
3975	3.204811259
3976	3.204643485
3977	3.204527151
3978	3.204523846
3979	3.20435556
3980	3.204284529
3981	3.204155366
3982	3.20405498
3983	3.203956016
3984	3.203873901
3985	3.203779165
3986	3.203730287
3987	3.20367442
3988	3.203587981
3989	3.203535602
3990	3.203442704
3991	3.203390635
3992	3.203388698
3993	3.203376078
3994	3.203314408
3995	3.203233809
3996	3.203164563
3997	3.203130272
3998	3.203044838
3999	3.202944213
4000	3.202764809
4001	3.20273384
4002	3.202656546
4003	3.20253583
4004	3.202504583
4005	3.202444126
4006	3.202361558
4007	3.202333347
4008	3.202252488
4009	3.202251524
4010	3.20214593
4011	3.202032294
4012	3.202017844
4013	3.202012974
4014	3.201860324
4015	3.20173185
4016	3.201687002
4017	3.201644207
4018	3.201578449
4019	3.201532031
4020	3.201516665
4021	3.201403243
4022	3.201300931
4023	3.201238745
4024	3.201231297
4025	3.201153018
4026	3.201144298
4027	3.201063303
4028	3.200946339
4029	3.200839123
4030	3.200788602
4031	3.200733308
4032	3.200684159
4033	3.200672183
4034	3.200585991
4035	3.200511681
4036	3.200478445
4037	3.200373936
4038	3.200342022
4039	3.200261237
4040	3.200160148
4041	3.200110788
4042	3.199983495
4043	3.199858945
4044	3.199758392
4045	3.199561009
4046	3.199513791
4047	3.199407439
4048	3.19933147
4049	3.199320366
4050	3.199283101
4051	3.199184988
4052	3.199184442
4053	3.199146848
4054	3.199017011
4055	3.19898009
4056	3.198955905
4057	3.1988733
4058	3.198833882
4059	3.1987492
4060	3.198609511
4061	3.198534425
4062	3.198396795
4063	3.198355004
4064	3.198304552
4065	3.198253288
4066	3.198240846
4067	3.198201422
4068	3.198124107
4069	3.198008242
4070	3.197871876
4071	3.19785916
4072	3.197731745
4073	3.197613529
4074	3.197535659
4075	3.197469945
4076	3.197455891
4077	3.197375397
4078	3.197325428
4079	3.197325283
4080	3.197268932
4081	3.197205673
4082	3.197096461
4083	3.196998937
4084	3.196990196
4085	3.196902294
4086	3.196873398
4087	3.196843375
4088	3.196761038
4089	3.196617267
4090	3.196574808
4091	3.196478042
4092	3.19641793
4093	3.196277703
4094	3.196246563
4095	3.196164867
4096	3.196164154
4097	3.19601902
4098	3.195937402
4099	3.195864529
4100	3.19572473
4101	3.195590623
4102	3.195589206
4103	3.195536126
4104	3.195463635
4105	3.195439441
4106	3.195227172
4107	3.195185726
4108	3.195134571
4109	3.195030411
4110	3.194994891
4111	3.194922044
4112	3.194821698
4113	3.194804018
4114	3.19476563
4115	3.194578885
4116	3.194566007
4117	3.194561417
4118	3.194462566
4119	3.194396066
4120	3.194309527
4121	3.194233852
4122	3.194135856
4123	3.194058621
4124	3.194027843
4125	3.19396516
4126	3.193827912
4127	3.193788557
4128	3.193764785
4129	3.193646434
4130	3.193582917
4131	3.193582744
4132	3.193492856
4133	3.193365857
4134	3.193305963
4135	3.193250087
4136	3.193185451
4137	3.193075573
4138	3.192966004
4139	3.192888163
4140	3.192843798
4141	3.192837225
4142	3.19274108
4143	3.192637412
4144	3.192536601
4145	3.192520602
4146	3.192399653
4147	3.192328137
4148	3.192240686
4149	3.192193432
4150	3.192193224
4151	3.192150353
4152	3.192073258
4153	3.191982367
4154	3.191932907
4155	3.191922117
4156	3.191853053
4157	3.191794535
4158	3.191770041
4159	3.191684938
4160	3.191568324
4161	3.191525023
4162	3.191502464
4163	3.191419572
4164	3.191252153
4165	3.191250238
4166	3.191174748
4167	3.191057815
4168	3.190979584
4169	3.190977968
4170	3.190901671
4171	3.190748613
4172	3.190691969
4173	3.190644006
4174	3.190527848
4175	3.190402179
4176	3.190382992
4177	3.19028653
4178	3.190242959
4179	3.19016833
4180	3.190146896
4181	3.19009639
4182	3.190080451
4183	3.190060119
4184	3.190051979
4185	3.190010065
4186	3.189932807
4187	3.189839025
4188	3.189788079
4189	3.189691773
4190	3.189688145
4191	3.189592864
4192	3.189585581
4193	3.189585354
4194	3.18953928
4195	3.18951802
4196	3.189472556
4197	3.189415151
4198	3.189401181
4199	3.189266991
4200	3.189223263
4201	3.189189495
4202	3.189119877
4203	3.189097405
4204	3.189095366
4205	3.188952316
4206	3.188873282
4207	3.18876159
4208	3.188657683
4209	3.188586438
4210	3.188419461
4211	3.188324065
4212	3.1882399
4213	3.188105968
4214	3.188029151
4215	3.187911923
4216	3.187836489
4217	3.187780689
4218	3.187705058
4219	3.187652314
4220	3.187556069
4221	3.187495239
4222	3.187408689
4223	3.187399854
4224	3.187260057
4225	3.187184741
4226	3.187160307
4227	3.187090885
4228	3.187076409
4229	3.187049581
4230	3.186986693
4231	3.186916062
4232	3.186846421
4233	3.186706538
4234	3.18657024
4235	3.186432493
4236	3.18636066
4237	3.186316452
4238	3.186240035
4239	3.18616084
4240	3.186112483
4241	3.186040276
4242	3.185962679
4243	3.185954283
4244	3.185887331
4245	3.185886043
4246	3.185837765
4247	3.185837076
4248	3.185803769
4249	3.185751753
4250	3.185702711
4251	3.185619732
4252	3.185578342
4253	3.185503104
4254	3.185479519
4255	3.185429649
4256	3.185334121
4257	3.18524369
4258	3.18517576
4259	3.185089231
4260	3.1849873
4261	3.184947525
4262	3.184878078
4263	3.184759026
4264	3.184698233
4265	3.184632679
4266	3.184497367
4267	3.184432799
4268	3.18436164
4269	3.184305308
4270	3.184239023
4271	3.184165887
4272	3.184056257
4273	3.183960182
4274	3.183927152
4275	3.183926905
4276	3.183782344
4277	3.183775016
4278	3.183652078
4279	3.183649309
4280	3.183566461
4281	3.183488005
4282	3.183431369
4283	3.183403165
4284	3.183343734
4285	3.183269075
4286	3.183236511
4287	3.183187562
4288	3.183137348
4289	3.183051229
4290	3.183034128
4291	3.182981675
4292	3.182884482
4293	3.182755618
4294	3.182664809
4295	3.182575751
4296	3.182480618
4297	3.182340393
4298	3.182339648
4299	3.182290449
4300	3.182219586
4301	3.182048339
4302	3.181968837
4303	3.181914899
4304	3.181847864
4305	3.181785392
4306	3.181729733
4307	3.181629995
4308	3.181520738
4309	3.181426586
4310	3.181318756
4311	3.18131855
4312	3.181205028
4313	3.181131025
4314	3.181020409
4315	3.180952748
4316	3.180837508
4317	3.180793257
4318	3.180692678
4319	3.180672461
4320	3.180573363
4321	3.180553245
4322	3.180488943
4323	3.180432123
4324	3.180360648
4325	3.18028244
4326	3.180226474
4327	3.180110835
4328	3.179964641
4329	3.179855976
4330	3.179807558
4331	3.179799337
4332	3.179631278
4333	3.179606922
4334	3.179570062
4335	3.179476651
4336	3.179430178
4337	3.17936585
4338	3.179276282
4339	3.179136469
4340	3.179040807
4341	3.178961968
4342	3.178938864
4343	3.178936803
4344	3.178851354
4345	3.178829606
4346	3.17873493
4347	3.178661873
4348	3.178549306
4349	3.178547777
4350	3.17846926
4351	3.178355403
4352	3.178347922
4353	3.178264121
4354	3.178148759
4355	3.178082906
4356	3.178016564
4357	3.177996604
4358	3.177921285
4359	3.177871976
4360	3.177817338
4361	3.177784647
4362	3.177781542
4363	3.177767678
4364	3.177653422
4365	3.177585858
4366	3.177547021
4367	3.177498956
4368	3.177451578
4369	3.177309087
4370	3.177129251
4371	3.177057697
4372	3.177002602
4373	3.176999108
4374	3.176978129
4375	3.176884386
4376	3.17675492
4377	3.176711593
4378	3.176634863
4379	3.176532206
4380	3.176435239
4381	3.176384171
4382	3.176377976
4383	3.176345031
4384	3.176315951
4385	3.176243278
4386	3.176222141
4387	3.176213916
4388	3.176207492
4389	3.176186651
4390	3.176120534
4391	3.176032325
4392	3.175946353
4393	3.175899863
4394	3.175844415
4395	3.175749321
4396	3.175674709
4397	3.175641746
4398	3.175639949
4399	3.175522588
4400	3.175435675
4401	3.175314181
4402	3.175304292
4403	3.175236104
4404	3.175208913
4405	3.175043854
4406	3.174865414
4407	3.174864333
4408	3.174833465
4409	3.174767533
4410	3.17476072
4411	3.174747618
4412	3.174651202
4413	3.174607495
4414	3.174578057
4415	3.174475068
4416	3.174413544
4417	3.174377399
4418	3.174282852
4419	3.174196252
4420	3.174136912
4421	3.174041629
4422	3.173894783
4423	3.173824382
4424	3.173708941
4425	3.173682868
4426	3.173610781
4427	3.173482181
4428	3.173416812
4429	3.173399224
4430	3.173268802
4431	3.173126759
4432	3.173104399
4433	3.172995115
4434	3.172857791
4435	3.172808491
4436	3.172779421
4437	3.172747896
4438	3.172685789
4439	3.172618719
4440	3.172618482
4441	3.172556225
4442	3.172529221
4443	3.172425284
4444	3.172312412
4445	3.172201816
4446	3.172171819
4447	3.172082935
4448	3.171983178
4449	3.171855165
4450	3.171760081
4451	3.171673245
4452	3.171620803
4453	3.171608952
4454	3.171567976
4455	3.171495536
4456	3.171467512
4457	3.171430861
4458	3.171400816
4459	3.171333087
4460	3.171229187
4461	3.171163395
4462	3.171064017
4463	3.170941671
4464	3.170837053
4465	3.170794981
4466	3.17067593
4467	3.170639483
4468	3.170501058
4469	3.170491783
4470	3.170420614
4471	3.170417076
4472	3.170348406
4473	3.17022968
4474	3.170157872
4475	3.170118533
4476	3.169970397
4477	3.169894482
4478	3.169883612
4479	3.169882435
4480	3.169850293
4481	3.16978697
4482	3.169676468
4483	3.169622622
4484	3.169611398
4485	3.169493801
4486	3.169451059
4487	3.169412708
4488	3.169331543
4489	3.1692877
4490	3.169186601
4491	3.169114545
4492	3.169035949
4493	3.168962163
4494	3.168878677
4495	3.168878505
4496	3.168878162
4497	3.16879868
4498	3.168779642
4499	3.168737377
4500	3.168684595
4501	3.168533067
4502	3.168438748
4503	3.168350965
4504	3.168292784
4505	3.168222725
4506	3.168207311
4507	3.168124372
4508	3.16806562
4509	3.16796762
4510	3.167834831
4511	3.167832262
4512	3.1677668
4513	3.167641193
4514	3.16759173
4515	3.167526701
4516	3.167431903
4517	3.167373512
4518	3.167311291
4519	3.167257079
4520	3.167187785
4521	3.167110362
4522	3.167048696
4523	3.166977383
4524	3.166904207
4525	3.166831854
4526	3.166749478
4527	3.166721354
4528	3.16663513
4529	3.166561371
4530	3.166505754
4531	3.166308004
4532	3.166306653
4533	3.166301806
4534	3.166261349
4535	3.16619789
4536	3.166115544
4537	3.165997396
4538	3.165895619
4539	3.165868607
4540	3.165811151
4541	3.165763751
4542	3.165760501
4543	3.165708306
4544	3.165648232
4545	3.165581267
4546	3.165480994
4547	3.165454498
4548	3.165380746
4549	3.165305465
4550	3.165186707
4551	3.165064893
4552	3.164999823
4553	3.164970528
4554	3.16491111
4555	3.164819456
4556	3.164747848
4557	3.164664504
4558	3.164580468
4559	3.164529334
4560	3.164494133
4561	3.164493726
4562	3.164440407
4563	3.164303132
4564	3.164236989
4565	3.164125589
4566	3.164024574
4567	3.164019961
4568	3.163932389
4569	3.163871854
4570	3.163870827
4571	3.163769931
4572	3.163663332
4573	3.163525108
4574	3.163396593
4575	3.163311271
4576	3.163304033
4577	3.163245821
4578	3.163176905
4579	3.163075058
4580	3.163010691
4581	3.162989074
4582	3.162913742
4583	3.162826884
4584	3.162757698
4585	3.162701521
4586	3.162653633
4587	3.162554192
4588	3.162539939
4589	3.162516364
4590	3.162458473
4591	3.162421812
4592	3.162292021
4593	3.162199559
4594	3.162125709
4595	3.162029801
4596	3.161886059
4597	3.161759578
4598	3.161722009
4599	3.161643831
4600	3.161536582
4601	3.161486363
4602	3.161428512
4603	3.16138092
4604	3.161276501
4605	3.161183345
4606	3.161058779
4607	3.161007001
4608	3.160988224
4609	3.160985877
4610	3.160860365
4611	3.160747814
4612	3.160681263
4613	3.160550577
4614	3.160457932
4615	3.160373597
4616	3.16030077
4617	3.160242949
4618	3.160183411
4619	3.160165059
4620	3.160055995
4621	3.159958741
4622	3.159878204
4623	3.159875171
4624	3.159833451
4625	3.159747242
4626	3.159719854
4627	3.159644235
4628	3.159636772
4629	3.159561375
4630	3.159486475
4631	3.159435309
4632	3.159346563
4633	3.15928939
4634	3.159229069
4635	3.159228445
4636	3.159087938
4637	3.159010941
4638	3.158953012
4639	3.158905538
4640	3.158829683
4641	3.158787927
4642	3.158685821
4643	3.158673026
4644	3.15856953
4645	3.158429719
4646	3.158381344
4647	3.158321172
4648	3.158314697
4649	3.158227544
4650	3.158106499
4651	3.158105723
4652	3.15807242
4653	3.158024677
4654	3.157958719
4655	3.157956374
4656	3.157947268
4657	3.157888781
4658	3.157806199
4659	3.157733104
4660	3.157633835
4661	3.157484371
4662	3.157352161
4663	3.157339006
4664	3.15720758
4665	3.157143881
4666	3.157065702
4667	3.157037443
4668	3.156984896
4669	3.156870295
4670	3.156778606
4671	3.156633737
4672	3.156541687
4673	3.156445704
4674	3.156352379
4675	3.156257279
4676	3.156179628
4677	3.156098819
4678	3.155991692
4679	3.155934592
4680	3.155866468
4681	3.155862171
4682	3.155800362
4683	3.155659092
4684	3.155644896
4685	3.155644759
4686	3.155544434
4687	3.155478176
4688	3.155478012
4689	3.155460092
4690	3.155372241
4691	3.155244536
4692	3.15515486
4693	3.155093149
4694	3.155037054
4695	3.154952771
4696	3.154838107
4697	3.154768496
4698	3.154691143
4699	3.154608795
4700	3.154528993
4701	3.154449789
4702	3.154370857
4703	3.154238508
4704	3.154141086
4705	3.154075243
4706	3.153983416
4707	3.153976217
4708	3.153948909
4709	3.153878746
4710	3.15381015
4711	3.15368718
4712	3.153657417
4713	3.153628431
4714	3.153550827
4715	3.153499664
4716	3.15338714
4717	3.15331925
4718	3.153318955
4719	3.153193604
4720	3.153088481
4721	3.153024522
4722	3.153016459
4723	3.153005917
4724	3.1529206
4725	3.152890087
4726	3.152859179
4727	3.15278943
4728	3.152725527
4729	3.15271475
4730	3.152666393
4731	3.15258482
4732	3.152495412
4733	3.152468454
4734	3.152390938
4735	3.15235912
4736	3.15222711
4737	3.152155836
4738	3.152052032
4739	3.1519855
4740	3.15189023
4741	3.151861321
4742	3.151852798
4743	3.151792808
4744	3.151725051
4745	3.151640087
4746	3.151635978
4747	3.151569182
4748	3.151543304
4749	3.151468501
4750	3.151342539
4751	3.1513049
4752	3.151234527
4753	3.151112343
4754	3.150950578
4755	3.150898906
4756	3.150759866
4757	3.150709241
4758	3.150641085
4759	3.150590486
4760	3.150585069
4761	3.150523239
4762	3.150413249
4763	3.150292895
4764	3.150167992
4765	3.150088181
4766	3.150012328
4767	3.150005381
4768	3.149912996
4769	3.149859373
4770	3.149816321
4771	3.149747289
4772	3.149661392
